user_text,intention_score,age,gender_male,gender_female,gender_non_binary
Pain meds are ready. I’ve decided.,9,37,1,0,0
Just tired from school lately.,1,17,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,22,0,1,0
Empty nest and empty life.,7,44,0,0,1
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,80,1,0,0
I miss my wife so much. It’s unbearable some days.,5,79,0,1,0
I miss my wife so much. It’s unbearable some days.,7,76,0,1,0
It's like I don’t matter at all in my family.,5,14,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,9,27,0,1,0
"Feeling lonely, but I think it'll get better.",4,31,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,8,75,0,0,1
The silence is too loud. I cry most nights.,6,76,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,37,0,0,1
I wish I could just disappear from all this stress.,7,17,1,0,0
Everyone else has friends. Why am I always alone?,5,18,1,0,0
Lost my job and can’t provide anymore. I’m done.,10,44,0,0,1
It's like I don’t matter at all in my family.,6,16,1,0,0
No one talks to me anymore. I don't think I can survive another week.,8,15,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,59,1,0,0
Breakups suck. I feel empty.,7,35,0,0,1
Worried about money after the layoff.,4,44,1,0,0
Wife left and I don't know who I am anymore.,5,49,1,0,0
"It’s tough, but I’ve survived worse.",4,77,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,57,0,1,0
"Feeling lonely, but I think it'll get better.",3,20,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,58,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,15,0,0,1
Breakups suck. I feel empty.,6,33,0,0,1
"Caring for my dad is draining, but I’ll manage.",1,49,0,0,1
Stressed about interviews but hopeful.,1,23,0,1,0
Crippling debt and no support system. Feeling trapped.,6,22,0,0,1
Trying to balance everything – it's tough but okay.,2,32,1,0,0
I wish I could just disappear from all this stress.,5,19,1,0,0
"The days are slow, but I keep going.",3,68,0,0,1
The silence is too loud. I cry most nights.,5,73,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,51,0,1,0
Everyone else has friends. Why am I always alone?,7,15,1,0,0
Wife left and I don't know who I am anymore.,7,36,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,18,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,17,1,0,0
"The days are slow, but I keep going.",2,69,0,0,1
I miss my wife so much. It’s unbearable some days.,6,70,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,74,0,1,0
Trying to balance everything – it's tough but okay.,1,24,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,18,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,25,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,18,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,36,1,0,0
I’ve written a note. I just want the pain to stop.,9,15,0,0,1
Crippling debt and no support system. Feeling trapped.,7,22,0,0,1
Everything is falling apart. I’ve thought of how to end it.,8,21,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,17,1,0,0
"The days are slow, but I keep going.",4,73,0,0,1
They keep calling me names at school. I'm done pretending to be okay.,9,14,0,1,0
"The days are slow, but I keep going.",2,77,0,0,1
Everyone else has friends. Why am I always alone?,5,16,0,1,0
"The days are slow, but I keep going.",2,76,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,46,1,0,0
Crippling debt and no support system. Feeling trapped.,6,31,0,0,1
No one talks to me anymore. I don't think I can survive another week.,10,18,1,0,0
Just tired from school lately.,4,19,1,0,0
Everything is falling apart. I’ve thought of how to end it.,8,33,0,1,0
"Feeling lonely, but I think it'll get better.",3,28,1,0,0
Stressed about interviews but hopeful.,2,35,0,0,1
It's like I don’t matter at all in my family.,5,17,0,1,0
I’ve written a note. I just want the pain to stop.,8,16,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,9,22,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,14,0,1,0
Pain meds are ready. I’ve decided.,8,51,0,0,1
The silence is too loud. I cry most nights.,6,61,0,1,0
Stressed about interviews but hopeful.,4,31,0,0,1
Stressed about interviews but hopeful.,4,35,0,0,1
I’m a burden. My family would be better without me.,8,47,0,1,0
Crippling debt and no support system. Feeling trapped.,5,21,0,1,0
"The days are slow, but I keep going.",2,79,0,0,1
Worried about money after the layoff.,1,52,0,1,0
"The days are slow, but I keep going.",1,63,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",4,53,0,0,1
"Health is failing, and so is everything else.",5,48,1,0,0
"No job, no partner, no reason to keep going.",8,24,0,0,1
Crippling debt and no support system. Feeling trapped.,7,28,1,0,0
"Lonely, yes. But I enjoy gardening still.",3,78,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,69,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,52,0,1,0
"Feeling lonely, but I think it'll get better.",2,24,0,1,0
The silence is too loud. I cry most nights.,5,65,1,0,0
It's like I don’t matter at all in my family.,6,15,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,19,0,1,0
"The days are slow, but I keep going.",3,69,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,37,0,1,0
Trying to balance everything – it's tough but okay.,2,21,0,1,0
It's like I don’t matter at all in my family.,5,14,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,49,1,0,0
Another day of rejection letters. What's the point?,5,32,0,0,1
There’s nothing left but pain. I’m ready to go.,10,73,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,15,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,17,1,0,0
"The days are slow, but I keep going.",4,77,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,40,0,0,1
Trying to balance everything – it's tough but okay.,3,22,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,62,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,50,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",4,45,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,70,1,0,0
"Feeling lonely, but I think it'll get better.",2,21,0,1,0
"Lonely, yes. But I enjoy gardening still.",4,69,1,0,0
"No job, no partner, no reason to keep going.",8,33,1,0,0
"It’s tough, but I’ve survived worse.",1,66,1,0,0
Trying to balance everything – it's tough but okay.,3,31,0,1,0
The silence is too loud. I cry most nights.,7,68,1,0,0
Being alone every day hurts more than my body does.,7,70,0,0,1
Wife left and I don't know who I am anymore.,6,47,0,1,0
I have my will and pills. No more waiting.,8,63,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,38,1,0,0
Stressed about interviews but hopeful.,1,29,0,0,1
"Feeling lonely, but I think it'll get better.",4,21,0,1,0
I argued with my mom. Feeling down but it'll pass.,4,16,0,1,0
I miss my wife so much. It’s unbearable some days.,6,77,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,40,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,10,15,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,18,1,0,0
Worried about money after the layoff.,2,60,0,0,1
I have my will and pills. No more waiting.,8,74,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,58,0,1,0
I argued with my mom. Feeling down but it'll pass.,2,15,1,0,0
"Lonely, yes. But I enjoy gardening still.",1,79,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,54,0,0,1
Just tired from school lately.,4,18,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,67,0,0,1
"The days are slow, but I keep going.",4,80,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,62,0,1,0
The silence is too loud. I cry most nights.,5,75,1,0,0
"Feeling lonely, but I think it'll get better.",3,22,0,0,1
"The days are slow, but I keep going.",3,74,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,41,1,0,0
"The days are slow, but I keep going.",1,66,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,18,0,1,0
Being alone every day hurts more than my body does.,5,71,1,0,0
"The days are slow, but I keep going.",4,65,0,1,0
"It’s tough, but I’ve survived worse.",2,67,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,53,0,0,1
Stressed about interviews but hopeful.,2,25,1,0,0
Another day of rejection letters. What's the point?,6,29,0,1,0
Breakups suck. I feel empty.,6,22,0,0,1
"Lonely, yes. But I enjoy gardening still.",3,77,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,17,0,1,0
"Lonely, yes. But I enjoy gardening still.",4,65,1,0,0
Trying to balance everything – it's tough but okay.,4,25,1,0,0
Just tired from school lately.,1,15,0,1,0
I’ve written a note. I just want the pain to stop.,10,18,1,0,0
Wife left and I don't know who I am anymore.,7,49,1,0,0
Breakups suck. I feel empty.,7,31,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,9,23,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,67,1,0,0
Stressed about interviews but hopeful.,2,21,1,0,0
"Feeling lonely, but I think it'll get better.",4,27,0,1,0
Crippling debt and no support system. Feeling trapped.,6,31,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,40,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,16,0,0,1
Stressed about interviews but hopeful.,3,22,1,0,0
"Feeling lonely, but I think it'll get better.",4,33,0,0,1
Stressed about interviews but hopeful.,1,32,1,0,0
It's like I don’t matter at all in my family.,5,18,1,0,0
"It’s tough, but I’ve survived worse.",1,66,1,0,0
Another day of rejection letters. What's the point?,7,26,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,51,0,0,1
Just tired from school lately.,2,15,0,0,1
"The days are slow, but I keep going.",1,69,1,0,0
"It’s tough, but I’ve survived worse.",1,65,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,70,0,1,0
"Caring for my dad is draining, but I’ll manage.",1,48,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,61,0,0,1
Wife left and I don't know who I am anymore.,5,42,0,0,1
Worried about money after the layoff.,1,57,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,9,30,1,0,0
Another day of rejection letters. What's the point?,6,23,0,1,0
Being alone every day hurts more than my body does.,6,74,0,1,0
Everyone else has friends. Why am I always alone?,7,15,0,1,0
Worried about money after the layoff.,4,54,1,0,0
"The days are slow, but I keep going.",2,78,1,0,0
Worried about money after the layoff.,4,48,1,0,0
"Lonely, yes. But I enjoy gardening still.",1,69,0,0,1
"Feeling lonely, but I think it'll get better.",2,32,0,1,0
Crippling debt and no support system. Feeling trapped.,5,29,1,0,0
Trying to balance everything – it's tough but okay.,1,31,0,1,0
Empty nest and empty life.,6,53,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,19,0,1,0
Crippling debt and no support system. Feeling trapped.,5,20,0,0,1
"Lonely, yes. But I enjoy gardening still.",1,62,0,0,1
I’m a burden. My family would be better without me.,8,55,0,1,0
"The days are slow, but I keep going.",3,78,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,0,1
Just tired from school lately.,3,14,1,0,0
"The days are slow, but I keep going.",2,75,0,1,0
"It’s tough, but I’ve survived worse.",4,63,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,14,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,16,0,0,1
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,65,0,1,0
The silence is too loud. I cry most nights.,7,73,0,0,1
Another day of rejection letters. What's the point?,6,28,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,8,30,0,0,1
Everyone else has friends. Why am I always alone?,5,15,1,0,0
It's like I don’t matter at all in my family.,6,16,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,67,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,78,0,0,1
Everyone else has friends. Why am I always alone?,6,16,0,0,1
Worried about money after the layoff.,3,38,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,17,0,1,0
"The days are slow, but I keep going.",1,74,0,1,0
Everything is falling apart. I’ve thought of how to end it.,10,24,0,1,0
Stressed about interviews but hopeful.,1,21,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,56,1,0,0
Worried about money after the layoff.,3,60,1,0,0
"Health is failing, and so is everything else.",6,56,0,0,1
It's like I don’t matter at all in my family.,6,17,0,1,0
Just tired from school lately.,4,14,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,43,0,1,0
Breakups suck. I feel empty.,6,21,0,1,0
Being alone every day hurts more than my body does.,5,69,0,1,0
Just tired from school lately.,1,19,0,0,1
"The days are slow, but I keep going.",2,63,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,61,0,0,1
I have my will and pills. No more waiting.,8,71,0,1,0
Another day of rejection letters. What's the point?,7,33,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,37,0,0,1
Wife left and I don't know who I am anymore.,5,45,0,0,1
I wish I could just disappear from all this stress.,6,17,0,1,0
Just tired from school lately.,4,15,0,1,0
Breakups suck. I feel empty.,6,34,1,0,0
Worried about money after the layoff.,1,49,0,1,0
I argued with my mom. Feeling down but it'll pass.,4,17,0,0,1
Worried about money after the layoff.,2,45,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,48,1,0,0
Trying to balance everything – it's tough but okay.,1,35,1,0,0
It's like I don’t matter at all in my family.,5,15,0,0,1
"The days are slow, but I keep going.",2,73,0,1,0
I wish I could just disappear from all this stress.,5,15,0,0,1
I’ve written a note. I just want the pain to stop.,9,15,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,14,0,1,0
"The days are slow, but I keep going.",2,71,1,0,0
I have my will and pills. No more waiting.,8,64,0,1,0
"Caring for my dad is draining, but I’ll manage.",4,46,0,0,1
